,capacity,max_profit,max_weight,min_profit,min_weight,num,relation,sum_p,sum_w,target
1863,0.33037825710079266,0.006433475300387371,0.006433475300387371,6.433475300387371e-06,6.433475300387371e-06,0.0012866950600774743,6.433475300387371e-06,0.6673701268103835,0.6673701268103835,5
1604,0.33012508028736276,0.02779735476344876,0.02779735476344876,8.397992375664277e-05,8.397992375664277e-05,0.0013996653959440462,2.7993307918880926e-05,0.6668845745515003,0.6668845745515003,5
936,0.3021073478624143,0.012160816890521092,0.013379335617026212,4.874074906020478e-05,0.0012672594755653243,0.0012185187265051196,1.015709444772634e-05,0.610258548608294,0.7321104212588059,2
2129,0.4436209940182406,0.008965566036028898,8.921050353042331e-05,0.008956877864500333,2.3287882447700865e-06,8.956877864500333e-06,1.8683845162426017e-05,0.8961145816802767,0.00429589776137165,6
3624,0.2680708088335092,0.02296336659749354,0.029393109244791733,0.0007772216386843967,0.0054876558125292255,0.0011776085434612072,1.6025066279882543e-05,0.5415350647960707,0.7958985101836915,10
1364,0.3542743048128349,0.012235998307466706,0.01109670610006757,0.0014582940254708923,0.0003190018180717577,0.0011392922073991346,1.3550059643619547e-05,0.7156464000777664,0.601717179337853,3
1316,0.35565247132258904,0.0132005199919876,0.01199168116488251,0.0013780762628998046,0.00016923743579471285,0.0012088388271050917,1.4533895800951368e-05,0.718425003336827,0.5975411206263179,3
3449,0.08719272360713856,0.0028369071170103117,0.010504223649470614,4.6003899194761815e-05,0.000812735552440792,0.0015334633064920603,1.3774211350700548e-06,0.17613359538367807,0.9804350996387637,9
2671,0.2963169722397816,0.008470232650970412,0.010666218893814595,0.0002823410883656804,0.0002823410883656804,0.003137123204063116,1.2617266174857557e-05,0.5985631073352425,0.7441256240037711,7
1165,0.30101270735328284,0.0025160117313944817,0.0027691316238888965,2.5311989249441465e-06,0.0002556510914193588,0.0012655994624720733,2.095119143786249e-06,0.6080496681479327,0.73460961439514,2
2474,0.3045614585992857,0.04249694771152823,0.02525180950974866,0.00018476933787620972,0.002402001392390726,0.003079488964603495,5.223992996500071e-05,0.6152818951277783,0.7254044205019994,7
240,0.338713677895609,0.006450576614711181,0.0064765346694987515,5.840562327203283e-05,6.489513696892536e-06,0.0012979027393785073,6.875573016635724e-06,0.6842088976044708,0.645790976518867,0
2926,0.3011662153156453,0.023701004733117266,0.01798007255615793,8.172760252799058e-05,0.0009398674290718917,0.0040863801263995286,3.3885500346349664e-05,0.6083802732183619,0.7336686878937714,8
2542,0.3488765735713596,0.021110945505622175,0.01637918185781031,0.0008007600019373928,0.0008735563657498831,0.003639818190624513,4.156296284906335e-05,0.7047415980687182,0.6171675724022925,7
3877,0.27338368252419437,0.00537771907683501,0.007007330918300165,1.6296118414651546e-05,0.0011027040127247548,0.0010864078943101031,3.8096179922534237e-06,0.5522917491909556,0.787499058309093,10
321,0.32455478853368736,0.002629455211343668,0.002626823124045026,2.6320872986423102e-06,2.6320872986423102e-06,0.0013160436493211553,2.531002074799059e-06,0.6556029364331253,0.681786940880019,0
2854,0.41183548086046556,0.043167046554301154,0.027867333851510873,0.0022403150743371485,0.0002732091554069693,0.002732091554069693,0.00012347529237834713,0.831976520045303,0.3681766578264319,8
1100,0.3024087717225092,0.0024164863814686217,0.002658135019615484,1.2082431907343109e-05,0.00025373107005420526,0.0012082431907343108,2.0174523281467667e-06,0.6108684253442158,0.7316927444176469,2
3348,0.11872357522212529,0.00986394809138359,0.023563875996083023,2.7399855809398865e-05,0.001397392646279342,0.0013699927904699432,3.4112442451521673e-06,0.23983093789966828,0.9631871312677983,9
3009,0.26386279911176513,0.007496536879733572,0.007343546331167581,0.0001682896034225904,0.0006425603039771633,0.0030598109713198254,1.0144337332972802e-05,0.533003772149057,0.8038429402754314,8
2843,0.08892503653533285,0.009465410051379967,0.05380338344994929,0.0003487256334718935,0.0016439922720817837,0.0024908973819420966,9.149147908615431e-06,0.179643519185664,0.9781754018886614,8
3580,0.18697692761963486,0.0016460650245651957,0.003653461395986166,0.00012445857502810018,0.0003251982121701972,0.001003698185710485,8.360685554808798e-07,0.3776956420755984,0.9068453255821662,9
65,0.35772824121263114,0.027719197986073852,0.027245127195567556,0.0006413898930379261,0.0010596876493670084,0.0013943258544302742,3.414691696990609e-05,0.7226512038341225,0.5901623611461578,0
3534,0.13995883583308774,0.0017739977821329335,0.0041712920823125735,1.917835440143712e-05,0.00025890778441940113,0.00119864715008982,7.1423662414556e-07,0.2827177114087853,0.9489257974287073,9
3679,0.2721867042669041,0.02312697487235133,0.028229890380623183,0.0002574865623439925,0.004939060423143857,0.001170393465199966,1.6321943590961983e-05,0.5499678892974641,0.7887281561982572,10
3918,0.2729146763075941,0.002189155157547546,0.002826836990226561,8.76538601620639e-06,0.0004470346868265259,0.0010956732520257988,1.532320569412881e-06,0.5512967621427969,0.7884004538811797,10
2048,0.4435136703518392,0.01792641214182509,0.00016905965215971232,0.01790904054621122,2.328151989487564e-06,8.954430728798322e-06,3.52868478030738e-05,0.8958977788722405,0.004546880835469212,6
4148,0.33061465543974944,0.012783223083155115,0.012783223083155115,0.000170969033005161,0.0001578175689278409,0.0013151464077320078,1.3176633101992071e-05,0.6678576487744682,0.6665819567589681,11
837,0.3012695747636745,0.024077637893746135,0.02657014699247762,0.0010468538214672234,0.0035393629201987075,0.001246254549365742,2.0688435597847403e-05,0.6085710215462792,0.7331964764828534,2
4236,0.330643189455247,0.006495706753471191,0.006482689305067442,2.6034896807499764e-05,1.9526172605624823e-05,0.0013017448403749882,6.520479453918706e-06,0.6679057514238008,0.666701637446454,11
3512,0.11457125081375133,0.0009855476902584797,0.0036491900963624793,6.925470255870399e-05,0.00033561894316910395,0.0013318212030519997,6.381202614411403e-07,0.2314385613815643,0.9660711369850473,9
2987,0.1564968560155396,0.00681087394257598,0.021794796616243138,0.00044270680626743873,0.001055685461099277,0.001702718485643995,5.75424504067611e-06,0.31612671404466414,0.9354394816430981,8
285,0.3232301063701185,0.006226104216890071,0.006327754897982154,1.9059502704765522e-05,5.717850811429657e-05,0.0012706335136510349,6.0563379432581765e-06,0.6529277373247208,0.6849286423660221,0
232,0.3278314234543561,0.00639098840843129,0.006352527094037521,1.9230657196884526e-05,9.615328598442263e-05,0.001282043813125635,6.300862134821891e-06,0.6622269112319155,0.6737204340165868,0
2172,0.443620629839391,0.008966008409246946,8.715210971226053e-05,0.008957051357889058,3.5828205431556227e-07,8.957051357889057e-06,1.7838434487346523e-05,0.8961137564718525,0.004499574749635568,6
3234,0.1501658180360372,0.015811426486435333,0.037178219035672276,0.0001709343403938955,0.0023076135953175895,0.001068339627461847,6.894988877086824e-06,0.3033657206140661,0.9400961385813268,9
3161,0.3123936784972686,0.0035716226802099556,0.004847202208856369,8.503863524309419e-05,2.1259658810773548e-05,0.002125965881077355,3.778827236380595e-06,0.6310376966849047,0.7100428407575013,8
1558,0.35472534440760756,0.002548694108866229,0.0023167838168856804,0.00023654849782015958,4.638205839610972e-06,0.001159551459902743,2.766845947141019e-06,0.7165494628527397,0.6005943168624653,3
432,0.33307483862677245,0.025836849914730016,0.026136328680864927,0.0005445068475180194,0.0003539294508867126,0.0013612671187950484,2.777490656256002e-05,0.6728471114780165,0.659533919056201,1
4483,0.023444462063123724,0.0017748511264847665,0.03739686317212973,4.285354832558792e-05,0.0009017100793509126,8.927822567830818e-05,8.474283539104538e-08,0.04736031315782892,0.9979002252612353,12
1494,0.3534163753054606,0.006002907234034068,0.005455696000302612,0.0005581554584060848,1.0944224674629113e-05,0.0010944224674629113,6.462880626375873e-06,0.7139027197507316,0.6044604730044405,3
1641,0.33012878621220615,0.02815051665375401,0.02815051665375401,0.00021326148980116676,0.00021326148980116676,0.0015232963557226197,3.0465927114452393e-05,0.6668686786082484,0.6668686786082484,5
4170,0.33060641215917447,0.012884986479468081,0.012859008684146574,7.793338596452469e-05,7.793338596452469e-05,0.0012988897660754116,1.3012941332501968e-05,0.6678371621253335,0.666603216847562,11
4131,0.3306215758699811,0.01340812993644309,0.013381178921495464,6.737753736906075e-05,4.042652242143645e-05,0.001347550747381215,1.350193324255224e-05,0.6678596259096039,0.6665525016846442,11
1094,0.3046721282667232,0.00555478955237223,0.006111939958828822,1.1143008129131855e-05,0.0005682934145857246,0.0011143008129131855,4.717385000843782e-06,0.6154394819800815,0.7268695632714001,2
1592,0.35518245030483575,0.0025967847707096033,0.0023602834254719345,0.00024596139904717556,9.460053809506751e-06,0.0011825067261883439,2.831726714925912e-06,0.7174717660340634,0.599221093415229,3
3612,0.2727221860911599,0.021060782854470838,0.025332746922314818,0.00021359820339219914,0.004485562271236182,0.0010679910169609957,1.493328940475156e-05,0.5509338460094992,0.7880278517748404,10
500,0.3320728430798313,0.013104689940009129,0.013877866646469667,0.00017036096922011867,2.6209379880018256e-05,0.0013104689940009128,1.326117003655867e-05,0.6707897639592473,0.6628745312354818,1
4498,0.02344308741010274,0.0018557023201221199,0.03910150358729319,1.484561856097696e-05,0.00031175798978051614,9.2785116006106e-05,8.807211878737634e-08,0.0473575232095165,0.9978352616598254,12
2369,0.4436548945052099,0.0017932256285353688,1.7860598917580046e-05,0.0017914341943410278,5.3743025830230836e-08,8.957170971705139e-06,3.5802062428679204e-06,0.8961829058897265,0.0044842464179066874,6
2206,0.4436476315825508,0.004483040370809871,4.4606475617648665e-05,0.0044785618090008705,4.4785618090008704e-08,8.95712361800174e-06,9.198828595105114e-06,0.8961682793923303,0.0043631044855648275,6
2961,0.30742853261016406,0.017980780350406476,0.024402487618408786,0.00042811381786682086,0.00010702845446670521,0.002140569089334104,1.845423464274368e-05,0.6210219041976103,0.7203443099427127,8
1020,0.30254866106624556,0.006004213679357543,0.006605236069683623,0.00010818403025869446,0.0007092064205847748,0.0012020447806521607,5.02239074333792e-06,0.6111496176030748,0.7313540956682909,2
2449,0.3974580398644788,0.04424152350758644,0.024072593673245563,0.0006506106398174476,0.0003903663838904686,0.0032530531990872386,0.00011839924088214301,0.8029836516626939,0.44124413592419304,7
1426,0.35611906482377287,0.00676658210644217,0.006151438278583791,0.000621295266136963,6.1514382785837914e-06,0.0012302876557167583,7.420534909266836e-06,0.7193614951741457,0.5963327296024699,3
3146,0.1832173658817126,0.0022227124725046014,0.004321940918758947,2.4696805250051123e-05,0.00021815511304211827,0.002058067104170927,1.672736459143923e-06,0.37010632347726613,0.910727622669302,8
1627,0.3301707092911187,0.025225052279862378,0.025225052279862378,0.0003027006273583485,0.0003027006273583485,0.001261252613993119,2.5225052279862378e-05,0.6669756073318411,0.6669756073318411,5
1637,0.33016087784836506,0.026386647472616914,0.026386647472616914,0.001147245542287692,0.001147245542287692,0.0013657685027234428,2.7315370054468858e-05,0.6669320752499116,0.6669320752499116,5
481,0.3289726321249638,0.025521005672399216,0.027977996901729574,0.0006340622527304153,0.0011624474633390948,0.0013209630265216986,2.6211899449517495e-05,0.6645764986430666,0.6698339314886229,1
3100,0.24664695064914524,0.00323591567145281,0.003976667451664899,4.678432296076351e-05,0.00021442814690349944,0.001949346790031813,2.3369010810017356e-06,0.49822964737065106,0.8312053699631452,8
4591,0.02345669381109493,0.0009589579977281129,0.020205923063240844,8.71779997934648e-06,0.0001830737995662761,9.68644442149609e-05,4.597211529964595e-08,0.04738414882107457,0.9983963561902343,12
429,0.3309060267411085,0.027174776782051158,0.027622098210562288,0.0007268973213305865,0.0010623883927139341,0.0013978794640972817,2.8103342532774363e-05,0.6684380021420382,0.664971261071077,1
4308,0.3307118539262191,0.002801330563628213,0.00279569974842494,2.815407601636395e-06,0.0,0.0014077038008181975,2.82155537696466e-06,0.6680399157162837,0.6665843499862377,11
274,0.3261894938960432,0.0067435806548186575,0.0067435806548186575,2.7001323943217846e-05,6.750330985804461e-05,0.0013500661971608925,6.562618227098387e-06,0.6589065578553593,0.6777534819677253,0
2373,0.4436552574377386,0.001793267283226834,1.7789354767674786e-05,0.0017914758074194146,7.165903229677658e-08,8.957379037097073e-06,3.73258984031701e-06,0.8961836228905933,0.004301279669339792,6
3481,0.12495380311044436,0.0024489664411816324,0.008728367572416587,0.00020094083619951857,0.000828880949323014,0.001255880226246991,1.6519505440044732e-06,0.2524130872722515,0.9594736546493075,9
4520,0.02345754710327593,0.0008848395089930772,0.01864451618048476,1.5943054216091482e-05,0.0003356898637721484,8.857252342273046e-05,4.2036594010803856e-08,0.04738541430592656,0.9984266844808553,12
3345,0.10104583229904024,0.005396100290610937,0.020813529692356475,0.00029293115863316516,0.0018346740988077188,0.0015417429401745537,3.233116084770793e-06,0.20414218270851264,0.9734719098556149,9
1563,0.3552687755984925,0.002610978881825446,0.0023736171652958596,0.00023973533369488185,2.3736171652958596e-06,0.0011868085826479298,2.8439346640269195e-06,0.7176441609898808,0.5989633027250878,3
969,0.302799996067827,0.01174455126808446,0.012934475408721183,3.56977242191017e-05,0.001225621864855825,0.0011899241406367234,9.961380451646493e-06,0.6116686052529012,0.7306610193165736,2
1832,0.33038040015998715,0.006292657631338598,0.006292657631338598,9.52470882644591e-05,9.52470882644591e-05,0.0012699611768594548,6.349805884297273e-06,0.6673709482455278,0.6673709482455278,5
4611,0.023461068529430303,0.0004651791885270105,0.009801588103418924,9.378612671915534e-07,1.969508661102262e-05,9.378612671915534e-05,2.225555566553881e-08,0.04739153662308998,0.9985526144446868,12
261,0.33170353750733894,0.0067251289967629494,0.00665787770679532,1.34502579935259e-05,6.72512899676295e-06,0.0013450257993525899,6.786293777988573e-06,0.6700515024634797,0.6640123366243865,0
1873,0.3303779453093969,0.006865732576276733,0.006865732576276733,2.7656525987016045e-05,2.7656525987016045e-05,0.0013828262993508022,6.914131496754011e-06,0.6673658003296907,0.6673658003296907,5
3194,0.2090006636132788,0.0020587592458020587,0.005490024655472157,0.00010065045201698955,9.150041092453595e-05,0.0022875102731133986,2.189769040593128e-06,0.42218747102635507,0.8820639613125265,8
1763,0.3303353665645892,0.013019681797437694,0.013019681797437694,1.3019681797437694e-05,1.3019681797437694e-05,0.0013019681797437695,1.3019681797437694e-05,0.6672847314822767,0.6672847314822767,5
2408,0.3349310291345625,0.046058921495937724,0.028934450683345492,0.0009447983896602609,0.0021848462760893535,0.0029524949676883157,6.113614771803148e-05,0.6765937467954544,0.6535052361481317,7
2177,0.44362010028347604,0.008965649272319805,8.86721423750148e-05,0.008956782058082303,2.687034617424691e-07,8.956782058082302e-06,1.6875309768104173e-05,0.8961126993058678,0.004756230408482864,6
2173,0.44362066632434827,0.008965834493296911,8.894268326200893e-05,0.008956967095871998,3.5827868383487987e-07,8.956967095871997e-06,1.798558777124529e-05,0.8961139251145254,0.004462719285847264,6
3813,0.2676132510928073,0.005846489861940768,0.0074942969343633915,4.104857475785895e-05,0.0012138649964109718,0.001172816421653113,3.975447175311421e-06,0.540644914053652,0.7974917103956837,10
3144,0.2916100032895987,0.0037475790158268633,0.003989358307170532,4.835585826873372e-05,0.000169245503940568,0.0030222411417958573,4.724642490777418e-06,0.589058976465147,0.7536139621536478,8
109,0.3504368331073184,0.012283533267169232,0.012358509055168231,2.4991929332999456e-05,0.00017494350533099617,0.0012495964666499727,1.4430373417262099e-05,0.7078963983572095,0.6130020426798106,0
541,0.32978933181317344,0.014743974965262155,0.0157042538958654,0.00010341465406496501,5.909408803712287e-05,0.0014773522009280716,1.4720962300890426e-05,0.6661824279644953,0.6685609650079896,1
4067,0.3304151245852394,0.02645762422387629,0.026431086987944618,0.00039805853897506956,0.00039805853897506956,0.0013268617965835653,2.6584799384769054e-05,0.6674645581533967,0.6662703825364714,11
3004,0.25887739364739926,0.008384604740830212,0.009364623476771404,0.00013066916479215914,0.00050089846503661,0.0021778194132026523,7.012858878842523e-06,0.5229488865952868,0.8119999682126089,8
1589,0.3546856101835082,0.00253968639442383,0.00230817441680999,0.00023614221716611729,4.63023955227681e-06,0.0011575598880692024,2.761237648475981e-06,0.7164693776006567,0.6007133887937365,3
2734,0.3959280341821585,0.0032156591608703228,0.0028328425941000464,0.0002526589340683825,3.0625325341622125e-05,0.0019140828338513826,6.785850766133224e-06,0.7997803712964617,0.4511876055954479,7
2453,0.41385940931931914,0.03951782554264332,0.01975891277132166,0.0020657045170018097,0.0005837860591526853,0.0022453309967410975,0.00010504729864888995,0.8360714499465152,0.3574117880612479,7
4341,0.3306920994651026,0.0027548942391103707,0.0027548942391103707,1.9303563237009605e-05,1.6545911346008233e-05,0.0013788259455006862,2.763298609318762e-06,0.6679998058167175,0.6666347681306718,11
1938,0.33039122841405605,0.0026319801376801536,0.0026319801376801536,1.0538459009730346e-05,1.0538459009730346e-05,0.0013173073762162931,2.6346147524325864e-06,0.6673927052419655,0.6673927052419655,5
1823,0.3303775705530636,0.006839699258224935,0.006839699258224935,2.0789359447492204e-05,2.0789359447492204e-05,0.0013859572964994803,6.9297864824974015e-06,0.6673661574104297,0.6673661574104297,5
532,0.3240777329830887,0.013670249379836054,0.014696924487580943,0.00028128085143695584,0.00014064042571847792,0.0014064042571847793,1.3487433632089724e-05,0.654653053634371,0.6826404983523482,1
4689,0.02346110538890027,0.0004493667865840694,0.009468348066616448,2.260396310785057e-06,4.7468322526486204e-05,9.04158524314023e-05,2.1455685830368844e-08,0.047391469051919516,0.9985558388072421,12
885,0.3040953322633911,0.022452722502605944,0.024713822452515907,0.0010174949774594839,0.003278594927369448,0.001130549974954982,1.909648204400457e-05,0.614295634391539,0.7273506318870372,2
783,0.3310658465744177,0.0026819450427577524,0.0028994000462245974,5.3692593448603656e-06,5.3692593448603656e-06,0.0013423148362150914,2.6969829271616873e-06,0.6687546745507207,0.6656915120944779,1
2027,0.44351322615714756,0.017926662019674865,0.00017909111090805876,0.017909111090805875,2.149093330896705e-06,8.954555545402938e-06,3.3882871832709886e-05,0.8958970141286822,0.004735348063519981,6
1095,0.3010312362383183,0.0063216622826669676,0.006953828510933664,3.1608311413334836e-05,0.0006637745396800316,0.0012643324565333935,5.23351220517956e-06,0.6080870166320183,0.7345202622853576,2
4681,0.02346072971244931,0.0004662314633566839,0.009823693932135199,4.690457377833842e-07,9.849960493451069e-06,9.380914755667685e-05,2.226097925322893e-08,0.047391443254157575,0.9985524092585222,12
3765,0.26923141659357913,0.011483694992019296,0.01441816031191155,0.0002657193006201648,0.0025763219147085545,0.0011553013070441948,7.907893573682998e-06,0.5438811963171956,0.7945815799457858,10
649,0.3304043536370083,0.006781467507184997,0.006760876006657108,6.1774501583669e-05,6.863833509296556e-06,0.0013727667018593112,6.865033727046588e-06,0.6674185789434692,0.6673018937738112,1
3273,0.1598668825927427,0.017158487398697516,0.038083472031255464,0.0006905244928744122,0.0027830229561302067,0.0010462492316278972,7.2519022054811895e-06,0.3229562128188993,0.9318732656263355,9
1032,0.3034150550620723,0.005779056689727342,0.006362210745199324,8.747310832079731e-05,0.0006706271637927794,0.001166308110943964,4.899247358866899e-06,0.6129007438416079,0.7295315549360043,2
3920,0.2738466392898183,0.002146780236440263,0.002785012198625206,2.148929165605869e-06,0.0004319347622867796,0.0010744645828029344,1.51091464487387e-06,0.5531730479519316,0.7867616482532895,10
4199,0.3306462969739561,0.014629059438872745,0.014629059438872745,5.91073108641323e-05,4.433048314809923e-05,0.0014776827716033076,1.4810248333497663e-05,0.667927389592411,0.6664201531653757,11
1756,0.33032586162188626,0.01314723250040894,0.01314723250040894,0.00010528314314641794,0.00010528314314641794,0.0013160392893302242,1.3160392893302242e-05,0.6672845612619969,0.6672845612619969,5
2155,0.44362043582977123,0.008965547444016113,8.902940248505995e-05,0.008956680330488928,4.478340165244464e-07,8.95668033048893e-06,1.745448693406554e-05,0.8961133591949247,0.0045983596816730156,6
4258,0.3306479194559341,0.00623427466427562,0.006228021630510048,0.0001813379792015978,0.00016883191167045312,0.0012506067531144675,6.26441144846974e-06,0.6679115486358437,0.6666984600853226,11
1806,0.33037483165528925,0.0068228691284869395,0.0068228691284869395,6.850270209324237e-06,6.850270209324237e-06,0.0013700540418648472,6.850270209324237e-06,0.6673670243327857,0.6673670243327857,5
2376,0.44365504469846206,0.001793251868648461,1.7878774874237404e-05,0.0017914604082402206,3.582920816480442e-08,8.957302041201104e-06,3.6393521685412184e-06,0.896183192798938,0.004411435426083379,6
3818,0.27264135212032553,0.005486914083808931,0.007092303775664851,2.1991639614464654e-05,0.0011215736203376975,0.0010995819807232327,3.838692755037786e-06,0.5507641204145565,0.7888236192411363,10
3386,0.15168510513804706,0.007900265892606619,0.01872254793727322,0.0001839787947593322,0.0012662069992259923,0.00108222820446666,3.5295551533830816e-06,0.30641127153064546,0.9395147711436416,9
1770,0.33033444494688985,0.01287438688513396,0.01287438688513396,7.786927551492315e-05,7.786927551492315e-05,0.0012978212585820525,1.2978212585820526e-05,0.6672877783125482,0.6672877783125482,5
3560,0.11934008876540603,0.001631479428350497,0.0042628978611738795,2.105134746258706e-05,0.0002841931907449253,0.001315709216411691,6.586382563080327e-07,0.2410695054678157,0.9631307234345517,9
3983,0.27241013571157047,0.002206796457742251,0.0028231089819765734,4.4180109264109125e-06,0.0004462191035675022,0.001104502731602728,1.5400688652881857e-06,0.5502743059117952,0.7892886970306255,10
4114,0.33061413169074777,0.013142834501422469,0.013129652119776108,0.00017137096140270022,0.00015818857975633864,0.0013182381646361554,1.3207930413321773e-05,0.6678590013496154,0.666567127948272,11
4408,0.02343906407130008,0.0020619045166684804,0.043445786078489396,1.8744586515168005e-05,0.00039363631681852806,0.00010413659175093335,9.884663993944711e-08,0.04734882553731438,0.9976556244877968,12
2026,0.4435146342191256,0.01792678756221342,0.00017443247837758115,0.017909415949890397,1.2536215078470924e-06,8.954439341764947e-06,3.971538767350786e-05,0.8958997151389905,0.004039884853430673,6
3455,0.05763599336793832,0.0014000646162252225,0.009178201373032014,6.222509405445432e-05,0.0008400387697351335,0.0015556273513613582,9.134596944331816e-07,0.11643870724939766,0.9914790923901616,9
436,0.3311248892142522,0.02489360749045753,0.02661470860953726,0.0003242654282324127,0.0002993219337529964,0.0012471747239708182,2.5108280149187666e-05,0.6689096914545086,0.6645196364261313,1
2535,0.3566799496857211,0.017805311149656052,0.01365073854806964,0.0009694002737034962,0.0009100492365379761,0.0019783679055173395,2.3986344214340496e-05,0.7205018075103597,0.5942621514592984,7
171,0.3259540699916672,0.013971258245234288,0.013859376297324503,2.797048697744602e-05,0.00011188194790978408,0.001398524348872301,1.3580275418389984e-05,0.6584532339360568,0.6780885157942239,0
1031,0.30266636546910525,0.005985215556350832,0.006583737111985915,2.992607778175416e-05,0.0006284476334168374,0.0011970431112701663,5.00524559190505e-06,0.6113957542967938,0.7311000654238105,2
3959,0.27327660695302775,0.002180700045908166,0.0028000188589460853,2.180700045908166e-06,0.0004383207092275414,0.001090350022954083,1.5281374358017482e-06,0.5520289517213309,0.7877626266840037,10
4789,0.02346193662306746,0.00018210343796280524,0.0038371404460607952,3.6530278427844584e-07,7.671358469847362e-06,9.132569606961147e-05,8.668643785875522e-09,0.04739328732393273,0.9985933349660888,12
2710,0.2758236454053003,0.0037800790552920192,0.0033729936185682634,3.4893037433464795e-05,0.00022680474331752116,0.0029077531194553995,4.1369632182308204e-06,0.557166206231327,0.7832323802565064,7
548,0.33074271553067197,0.012788174529448791,0.013340749972079294,0.00017103525605229866,7.893934894721476e-05,0.0013156558157869128,1.3193450560286533e-05,0.66811633637291,0.6662481051144926,1
1601,0.3301482498000794,0.02674667049747113,0.02674667049747113,0.00019085289855483986,0.00019085289855483986,0.0013632349896774275,2.7264699793548553e-05,0.6669218216499911,0.6669218216499911,5
3165,0.1972862130506419,0.0020404066257020737,0.005910143329619801,9.146650391078263e-05,6.332296424592643e-05,0.003517942458107024,3.130578854030903e-06,0.3985195575392799,0.8956611139491321,8
3894,0.27792118538445865,0.005067065719923657,0.006525689452740196,1.0164625315794699e-05,0.0010266271568952646,0.0010164625315794698,3.6606357560325047e-06,0.561402420816657,0.7794336338404533,10
854,0.301549144275404,0.02443192182933546,0.02689979272118753,0.0007156825586370994,0.003183553450489166,0.0012339354459260333,2.0521804707747075e-05,0.6091692509447642,0.7325627955373675,2
202,0.33683892965851703,0.006291332069532366,0.006291332069532366,1.263319692677182e-05,7.579918156063092e-05,0.0012633196926771818,6.604583311259915e-06,0.6804239864759302,0.6507549234934066,0
2175,0.44362086721776245,0.008965369721545978,8.777372728114227e-05,0.008956592348817865,1.6121705010822048e-06,8.956502783790027e-06,1.8309718140313082e-05,0.896114225223203,0.004383491592442515,6
723,0.3302620719364467,0.002678502785350051,0.0028847474998220054,5.357005570700103e-06,2.6785027853500513e-06,0.0013392513926750256,2.6761604505824688e-06,0.667132010244352,0.6677159238515583,1
3965,0.27061535121082014,0.0022619547519639694,0.002935534839067928,2.275608402378239e-06,0.000457397288878026,0.0011378042011891195,1.5698353396284705e-06,0.5466512016361053,0.792416909092955,10
2360,0.44365481547891455,0.0017932480457199208,1.7914565891307902e-05,0.00179145658913079,5.37436976739237e-08,8.957282945653951e-06,3.5469628727642453e-06,0.8961827333583599,0.004526330047229636,6
4433,0.023444501953461504,0.0017671200201035007,0.03723548982119696,2.483903642715764e-05,0.0005216197649703105,8.871084438270586e-05,8.420487119550218e-08,0.04736094559903901,0.9979065142441705,12
1504,0.3554643865363844,0.002616031770881711,0.0023766876015421214,0.00024652449441977696,7.180325080187678e-06,0.0011967208466979464,2.8721223731841947e-06,0.7180420817855414,0.5983699971157468,3
1372,0.35531298800290184,0.012785500389922991,0.011593934649948808,0.0012392283695731511,4.7662629598967354e-05,0.0011915657399741838,1.4287640558842431e-05,0.7177396234734497,0.5985830494760312,3
823,0.2995492120740274,0.025626783711910645,0.028257870335310093,0.0010787455155937746,0.0037098321389932246,0.001315543311699725,2.161216164188176e-05,0.6050973016494056,0.7366516328193781,2
2709,0.3364282540754015,0.002998126707250568,0.0037668771450071236,0.00019218760943913896,8.456254815322115e-05,0.003843752188782779,8.01460521834929e-06,0.6795984494899281,0.6518619336956715,7
4440,0.02344467969269631,0.001737560411941719,0.03661262733594506,3.5388195762560466e-05,0.0007449215208018979,8.847048940640117e-05,8.3976297095379e-08,0.0473617917988228,0.9979294264063239,12
4610,0.023460939761476073,0.0004958075953318888,0.010447232387008308,1.4904035931820307e-06,3.1298475456822646e-05,9.93602395454687e-05,2.3578364176442354e-08,0.047391356654804484,0.9985460641732719,12
699,0.32985154780503434,0.007186323903197743,0.007445290530340004,2.8774069682473444e-05,2.1580552261855086e-05,0.0014387034841236723,7.168057066346042e-06,0.6663067446021963,0.6686734118335798,1
2235,0.4436477207283162,0.004483021359211107,4.4695857307619235e-05,0.004478587601822876,3.5828342531157703e-07,8.957085632789426e-06,9.279891686482795e-06,0.8961684200553299,0.004324973583220538,6
71,0.3051521009012256,0.02741417205993242,0.027303519498641068,0.0005532628064567592,0.0002213051225827037,0.001383157016141898,2.3526655177243003e-05,0.6164454189541212,0.7248296027390003,0
4769,0.023461895430019766,0.00018876603676406742,0.003977529488805946,5.680021166421286e-07,1.1928044449484702e-05,9.466701944035477e-05,8.985817340147277e-09,0.04739333927646369,0.9985927825581158,12
4124,0.33065328988836146,0.014430872911999319,0.014416087181556698,2.9571460885244508e-05,0.0,0.0014785730442622253,1.4819191227702735e-05,0.6679305870150177,0.6664224425098703,11
4387,0.3307004004051952,0.0027365388001128494,0.00273103821961011,8.250870754109093e-06,8.250870754109093e-06,0.001375145125684849,2.7560886015504065e-06,0.6680179991551859,0.666612600836736,11
2761,0.30179029545699765,0.004247298248858854,0.004148523870978415,9.877437788043846e-06,9.877437788043845e-05,0.002469359447010961,4.107656947149004e-06,0.6096255828402781,0.7329651484995816,7
3065,0.20253775608116062,0.005753913525032972,0.016666508141474815,0.00025793405457044357,0.00017856973008723015,0.00396821622416067,9.126578668656467e-06,0.40916277487320674,0.8895153488078559,8
